54, -90.7942
65, -64.1169
78, -18.5523
91, 53.11
95, 101.342
96, 107.4073
101, 179.4277
105, 272.8425
107, 347.479
110, 434.644
113, 569.3817
119, 978.8004
120, 1029.986
122, 9620.888
123,13257.83
 
